DateTime,AddedIPs,RemovedIPs
1585538178,2,0
1585543945,1,0
1585555692,0,1
1585567224,3,0
1585571052,1,0
1585572981,0,1
1585578973,0,1
1585602507,0,1
1585604417,0,1
1585610439,1,0
1585612368,1,0
1585616178,1,0
1585622914,0,1
1585624830,0,1
1585652190,0,3
1585654125,0,2
1585656304,1,0
1585658191,2,0
1585677876,0,1
1585683618,1,0
1585685787,1,0
1585693461,1,0
1585695391,1,1
1585697297,1,0
1585700429,0,1
1585702334,0,1
1585704253,3,0
1585717941,1,0
1585723948,1,0
1585725965,2,0
1585743139,0,1
1585748907,0,1
1585754670,1,0
1585770527,1,0
1585780090,0,1
1585782979,0,2
1585790680,0,4
1585794501,0,1
1585804345,0,1
1585810108,0,1
1585812021,0,3
1585824504,5,0
1585840580,1,0
1585856220,0,1
1585858115,1,0
1585873467,1,1
1585891004,1,0
1585896743,1,0
1585910411,1,1
1585912584,1,0
1585926180,2,0
1585939692,0,1
1585943539,1,1
1585947383,1,0
1585955303,0,1
1585957234,0,2
1585959140,0,1
1585961088,1,0
1585978572,0,1
1585982417,0,2
1585986289,0,1
1585995850,1,0
1585997798,1,0
1586011466,0,1
1586039792,0,1
1586043639,0,2
1586047510,0,1
1586068829,1,0
1586076495,1,0
1586078430,1,0
1586084197,1,0
1586096677,1,0
1586098610,1,0
1586129561,0,1
1586139148,1,0
1586150681,1,0
1586154494,1,1
1586162414,0,1
1586173932,0,1
1586175867,2,0
1586182581,0,1
1586188336,0,1
1586194101,1,0
1586196119,1,0
1586197936,1,0
1586217136,1,1
1586222897,0,1
1586225803,0,2
1586227695,1,0
1586233462,1,0
1586237292,0,1
1586241387,0,1
1586254814,1,1
1586258698,2,0
1586260568,2,1
1586262495,1,1
1586270412,1,0
1586272345,1,0
1586281934,0,1
1586287706,1,0
1586304305,3,1
1586306198,1,0
1586308102,1,0
1586313867,0,1
1586319663,0,1
1586327348,0,1
1586342917,1,0
1586344813,0,1
1586356598,1,0
1586358497,0,1
1586373867,0,1
1586382509,1,1
1586388279,1,1
1586390256,1,1
1586392157,0,3
1586394226,0,1
1586403894,1,0
1586429105,1,0
1586432904,1,0
1586434832,0,1
1586436744,0,2
1586438656,0,1
1586442541,0,2
1586468431,0,1
1586476112,0,2
1586481865,1,0
1586491704,0,1
1586509024,1,0
1586516901,0,1
1586518843,0,1
1586520748,2,1
1586522659,1,0
1586534172,1,0
1586564892,1,0
1586566992,1,0
1586572816,1,0
1586576917,1,0
1586586493,1,0
1586596345,0,1
1586602102,1,0
1586607898,0,1
1586615544,1,0
1586625383,1,0
1586627315,1,0
1586635013,1,0
1586650817,0,1
1586652740,0,1
1586658750,0,2
1586664535,0,1
1586668356,0,1
1586670267,1,0
1586672182,0,1
1586681806,2,0
1586689695,0,1
1586695482,2,0
1586701237,0,1
1586705055,1,0
1586710982,0,1
1586712782,1,0
1586714671,0,1
1586731937,1,0
1586735785,0,1
1586767249,0,1
1586769156,0,1
1586784758,1,0
1586794342,0,1
1586800699,1,0
1586804618,1,0
1586810418,1,0
1586825787,3,0
1586827952,0,2
1586833763,0,2
1586843318,0,1
1586872345,0,1
1586886034,0,1
1586891814,0,1
1586893708,1,0
1586905448,1,0
1586934979,1,0
1586958015,0,3
1586985379,0,1
1586989244,0,1
1586991137,1,0
1586993072,0,1
1587002905,0,1
1587022573,0,1
1587038573,2,0
1587042506,2,0
1587077551,0,1
1587143293,1,0
1587149062,1,0
1587169459,0,1
1587173294,1,2
1587196329,1,0
1587219623,0,1
1587223462,1,0
1587261373,0,1
1587280608,0,2
1587282546,0,1
1587308705,0,1
1587320187,1,0
1587329826,0,1
1587340333,1,0
1587391049,4,0
1587392969,1,0
1587406934,0,1
1587408740,1,0
1587415780,1,0
1587419534,1,0
1587422481,1,0
1587463706,1,0
1587467557,1,0
1587482896,1,0
1587485850,1,0
1587496623,0,1
1587507610,0,1
1587509529,0,1
1587515343,0,1
1587518194,0,1
1587523936,1,3
1587535394,1,0
1587560921,0,1
1587568572,1,0
1587570510,3,0
1587572413,0,2
1587576286,1,0
1587580099,1,0
1587599303,0,1
1587603133,1,0
1587614914,1,0
1587616820,0,1
1587622570,0,2
1587637952,0,1
1587643698,2,0
1587657151,1,1
1587662913,0,1
1587665798,1,1
1587669617,1,0
1587683304,1,0
1587685215,1,0
1587700584,1,1
1587702775,1,3
1587729814,2,1
1587731783,1,0
1587743299,0,1
1587749305,1,0
1587751326,1,1
1587756995,2,1
1587770672,0,1
1587772600,0,1
1587776609,0,1
1587778581,1,0
1587786262,0,1
1587788424,0,1
1587801868,0,1
1587813421,1,0
1587815319,2,0
1587819138,1,0
1587821065,1,0
1587828990,1,0
1587834751,1,0
1587844337,0,1
1587846262,1,0
1587850093,1,0
1587852112,1,1
1587853960,0,1
1587855853,2,0
1587857784,1,0
1587861612,0,2
1587865455,0,1
1587873131,1,0
1587876986,1,0
1587888749,1,0
1587900269,1,1
1587904341,0,1
1587906393,1,0
1587910433,1,1
1587914175,0,1
1587919954,0,1
1587925696,0,1
1587936253,2,0
1587938190,0,1
1587946826,0,1
1587948735,2,1
1587960160,0,1
1587967423,1,0
1587969376,0,1
1587975158,0,1
1587988601,0,3
1587993379,1,0
1587995298,1,1
1587997231,2,0
1588002994,0,1
1588004921,1,0
